x0, x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, y
-392, 699, 829, 578, -808, -182, 503, 138, 910, -338, -852, -927, -682, -791, 41, -847, -949, 131, 613, 749, -302, 733, -807, -441, -534, -980, -28, -127, -437, 643, -1221894
-106, 723, -569, -467, -330, 241, -536, -714, 200, -94, -549, 186, 680, 663, -732, -139, 357, 400, -790, 120, 534, 175, 602, -320, 169, -221, 718, -885, -163, -709, -1671435
-27, -19, 787, -686, -431, -530, 507, -863, 479, 770, -342, -354, -952, -542, 977, 578, -417, 797, -488, 954, 841, -26, -873, 830, -769, -782, 617, 53, -165, 784, 1879045
726, 876, -482, -106, -306, 349, -715, -691, 536, 940, -132, 726, -21, 338, -685, -721, -52, 71, 773, 512, -959, -922, -165, -994, 626, 336, 86, -137, -160, -851, -2058438
978, 844, -142, -880, -266, 442, -399, -891, 446, -270, 224, 472, 342, -237, 740, -652, 608, 246, -572, 106, 156, -962, -691, 337, -837, 902, -795, 446, 987, 973, 1843538
741, 870, -316, 865, -921, -635, -88, -523, -744, -15, -43, -235, -297, -460, -748, 583, 340, 245, -223, -687, -583, -665, -482, -861, 513, 970, -230, 247, -962, 438, 1197316
570, 969, -933, -363, -235, -487, -642, 444, 890, -342, 189, -573, 217, 354, -951, -812, 524, -283, 510, 226, -603, -106, 652, 462, 94, 440, -778, 481, -808, -554, -2153220
-451, 49, 460, 948, 497, -684, 789, -146, -491, 30, 412, 275, -267, 188, -645, 285, -360, 774, 924, -117, 25, 449, -396, -627, 881, 446, -13, -199, -766, 726, 115149
436, 348, 944, -750, -658, -719, -895, 466, -164, -763, 187, 606, 422, -961, -792, 761, 493, 602, 431, -996, 998, 466, -448, 720, 631, 186, 829, 61, -969, 386, 4483814
513, 521, -140, -742, -646, 958, 313, -748, -866, 644, 503, -305, 543, -998, 847, -682, -345, -547, 649, -31, 914, 817, -240, 140, -469, -46, 175, 659, 300, -712, 2609975
-273, -190, -889, -937, 50, -911, -80, -418, -102, -96, 554, -929, -288, -607, -531, 473, -234, -594, -372, -185, -438, -781, 444, 954, 27, 879, -868, 506, 358, -648, -2560661
522, 859, 611, 792, 636, -360, 233, -176, -502, -99, -132, 911, -589, -891, -866, 101, 311, 691, -180, -302, -351, -848, -546, 186, -467, -6, 709, -550, -877, -881, -68116
-66, 112, -415, -950, 756, 509, 216, 985, 229, -539, -356, 815, 37, 851, 291, -426, -782, -22, 987, -328, -503, 982, 676, -46, -683, 265, 927, 553, 909, -538, -2537140
-705, -410, -447, 372, 12, -584, -600, 613, -788, -489, 623, -401, 472, -100, -888, -84, 206, -284, 852, 54, -272, -234, 92, -962, 14, -380, -569, 412, 216, 382, -1328592
-732, -764, -777, -682, -182, 266, -376, -425, 330, -886, -412, 255, 940, -268, -667, -791, -989, -230, -796, 787, -523, -374, -187, 347, -704, 943, 258, 535, 973, -32, -4395961
-17, -949, -849, 848, 645, 452, 849, 269, 976, 715, 669, -612, 854, -955, -692, -887, -581, -760, -761, 149, -132, 223, -113, -327, 462, 622, 114, -554, -682, 990, -549210
958, 341, 635, -647, -528, -284, -66, -882, 733, -314, -202, -261, -613, 351, -264, -975, 876, -83, -116, 13, 386, -755, -586, -354, -558, -318, 6, -882, 641, 611, -872089
-569, 523, 503, 842, -731, -701, -363, -385, 872, -209, -984, 849, -563, -684, 194, 853, -916, 63, 278, -819, -373, -476, 391, -816, -128, -626, 58, 505, 277, -85, -547073
12, 522, -873, 390, 185, -411, 12, 324, 526, -694, 190, -298, 568, 320, 222, -948, 88, -749, -521, 686, -840, -757, -257, 698, -856, 385, 92, -843, -173, -977, -4541178
-619, -48, -338, -212, -336, 102, 671, -999, 897, -146, 402, 316, 740, 734, -244, -287, 579, 373, -683, 977, 692, -94, -172, 126, -330, 82, -323, 436, -725, -195, 14848
-36, 441, 637, 196, -129, -994, 455, 33, -946, 696, 313, 805, 334, 298, 750, 679, -947, 388, 715, 700, 498, 100, -228, -137, -813, -634, 21, 670, 456, -677, 862735
23, -891, 794, -48, -631, 256, -920, 872, -830, 258, 551, -149, 625, -857, -915, 184, 562, 55, -63, 430, -549, 146, -185, 228, 941, 132, -241, 940, 431, 147, 3071216
-403, -585, 929, 662, -19, 305, 523, -338, 119, -189, -787, 704, 257, -321, 578, -467, -474, -484, -731, -285, 631, 529, 581, -331, 840, 487, -769, -566, -401, 405, 1776714
944, 802, -78, -833, -668, -229, -7, -352, -328, 314, -611, 772, 853, -727, -236, -472, -342, 604, 699, 792, -489, -204, 165, -349, 725, 921, -434, 575, 354, -161, 1636560
-154, -297, 454, 216, 96, -177, -895, 254, -380, 858, -213, -760, 913, 847, 50, -429, 372, -358, 681, 398, -871, -775, -180, -353, -134, -395, -910, -700, -298, 87, -387976
-881, 817, -250, -120, 443, 401, 742, 468, -9, -21, -493, -655, -58, -804, -491, 239, 155, 19, 72, -831, 706, 604, -947, -458, 62, 879, -520, 667, 220, -611, -343066
734, 788, -569, 596, -454, -145, 348, -788, 388, 679, 670, 13, -626, -901, 216, 340, 140, 434, -849, 542, 143, 637, 301, 351, -917, -216, -543, 430, 987, -566, 94963
170, 143, 568, -50, -135, -334, -245, 662, -811, -213, 281, 855, -606, -502, 506, -26, -421, -6, 931, 866, -600, -754, 200, 433, -834, 842, -611, 306, -632, 413, 1402485
771, -105, 306, -898, -663, 447, 798, 742, -452, 64, 359, -916, -364, -971, -565, 735, -581, -853, -875, 995, 815, 737, 381, -428, 180, 798, 235, -598, -840, -165, 1843962
221, 842, 983, 215, 380, -182, -602, -669, -591, -790, 652, -149, -493, 419, 955, -714, 913, -118, 626, 110, 514, 567, -557, 251, -673, -556, 270, -939, -283, 955, 407636
-997, 211, -422, -133, 562, 857, 180, -552, -422, 326, 855, 734, -404, -647, 26, -922, 724, 461, -572, 107, -290, -559, -739, 262, -677, 835, -435, 309, -642, -396, 300733
632, 971, -855, 189, 233, 235, -595, -613, -977, -952, 608, 69, -614, -62, -351, -715, 676, -14, 936, 463, -822, -875, -620, 576, -879, 996, 92, -302, 687, 863, -2574302
-166, -875, -198, 643, -954, 125, -720, -879, 41, -112, 907, -154, -916, -484, -590, -788, 142, 652, -563, -902, 201, 20, 219, -449, -826, -354, -639, -820, 877, -276, -1941506
44, -392, 152, 411, -133, 502, 343, 931, -366, -567, 578, -356, -787, -38, -611, 960, -492, 1, -438, -785, 105, -978, -605, 638, 830, 740, 173, -163, 943, -418, -603574
-994, 863, 247, -762, -180, 440, -168, -375, 310, -975, -902, 195, -490, -73, 604, 53, -342, -59, -564, 816, -169, -947, -799, -18, -600, 398, -345, 765, -518, 937, -242111
-871, -705, -693, 922, 418, 260, -618, 34, 887, 61, -594, 798, -280, 216, -832, -589, 189, 656, -461, 169, -246, 416, -816, 845, 789, 783, -286, -652, -822, -220, -2730819
-811, -540, 213, -682, -745, -429, 448, -487, -258, 492, 605, -985, -455, -628, 66, -433, 816, 330, -648, -618, 316, 915, 677, -664, 278, -724, 476, -293, -494, 760, 2339295
-409, -83, -808, 252, -205, 840, 906, -287, 326, -277, -569, -939, 58, -771, -885, 861, 118, 497, -6, -229, 858, -332, -38, 325, -756, 284, 1, -872, 525, -525, -970995
817, -713, -793, -929, -389, -873, -696, -561, 523, -172, 311, -251, -893, -942, 180, 443, 633, -350, 524, 687, -384, 72, 52, -213, -634, -455, -436, 869, -673, 558, 624602
-776, -466, -393, 644, 595, 400, -402, -546, 5, -383, -144, 643, -314, -400, -142, 939, -908, -536, -61, 177, -700, 898, -257, 808, 896, -53, -317, 729, 889, 543, -1366328
-637, 659, 49, -424, 611, -579, -177, 747, -433, -864, -617, -930, 427, -921, -32, -53, -352, 597, 837, 467, 824, -201, 497, -601, -952, 370, -96, -349, 397, 145, -2068525
218, -392, 469, -990, 683, -225, -913, 494, 418, 917, 48, 340, 735, 85, 972, -571, 971, 574, 590, 742, 136, 73, 559, -528, 77, -462, -525, -833, 799, 783, 2180241
-135, 800, 654, 855, -139, 547, -876, 277, 680, -316, 815, -151, -423, -331, -409, -250, 604, 433, -517, -32, -919, -176, 32, -231, 104, 477, 327, 124, -241, -825, -1274139
-173, 525, -713, 916, 59, -447, 30, 833, 924, -975, 354, -495, 22, -43, 100, 533, -574, -579, -53, 223, -141, 915, 896, 680, -82, -71, -601, -713, -969, 719, -920276
901, 82, 828, 839, 670, -225, -716, 688, -642, -934, 299, -358, -122, 546, -757, -941, 742, -957, 824, 669, -46, -727, -982, 543, -846, -541, -534, 615, 58, 116, -1800649
-428, 728, -339, 113, 106, -62, -216, 92, -341, -655, -911, -115, -181, -889, 268, 534, -719, -572, 794, 682, -521, 599, 542, -62, 616, -253, 538, 437, 726, 988, -910357
-605, -949, -547, 336, 914, -481, -745, 130, -893, 14, -2, -618, 783, -951, -914, 996, 436, 881, -405, 51, -599, 77, 547, 582, 190, -12, 205, 495, -17, 795, 469143
238, 804, -819, 239, -859, 649, -220, 229, -241, -146, -5, 417, -996, 224, 489, -669, -58, 21, -262, 504, -490, 667, -107, 19, -259, -475, -296, 20, -597, 861, 1016718
-156, 455, 110, 854, -42, 756, 611, -856, 347, -569, 72, 373, 551, 550, 222, 316, 652, -734, 338, -625, -706, -641, 471, 769, 361, 400, 385, 679, -691, -29, 1492397
13, -699, -805, -98, 448, -720, 720, 186, -89, -639, 244, -787, -531, 643, 529, 429, -727, 300, 401, -885, -130, -691, 450, -344, 643, -165, 880, -726, -504, 509, -1766299
556, 587, -344, 567, 957, 328, -253, -867, 640, 895, -204, -429, -119, 19, 25, -608, 882, -207, -522, 263, 533, -527, -867, 285, 455, 476, -64, -840, -600, 122, -1028649
671, 772, 280, 322, 496, 531, -319, 325, -995, -251, 845, 997, 911, -582, -597, 98, -321, -751, 751, 352, -518, -241, 317, 936, -56, -164, 562, 16, 503, 240, 1656519
346, 526, 38, 656, 48, 392, 595, 266, 335, -636, -334, 637, 613, 917, -642, -105, -836, 311, -303, 876, 377, 872, 23, 29, -21, -571, 134, 485, -118, 97, -546140
-79, -939, -495, 41, -378, -549, 753, 721, -493, -839, -599, 150, -729, -681, -111, 981, -325, 766, 681, 227, -804, -944, 427, 724, -220, -429, -625, 727, -5, 496, 1541261
-788, 835, -404, -687, 467, -731, -965, 12, 799, 530, 551, 1, 271, 357, -122, 860, 655, -55, -496, -548, -598, -10, -297, -615, 909, -513, 528, -699, 921, -208, -1747317
-690, -606, 453, -438, 708, -922, -173, -101, 183, 231, -906, -391, 161, 736, 134, 211, -437, -799, -169, 294, -2, -29, 770, 780, 336, 743, 921, 955, 312, 457, -2826054
804, 967, -435, -980, 424, 174, -529, 877, 520, 381, 882, 455, -844, -959, -879, 959, 727, 265, 498, -133, -397, 458, -776, -300, 427, -713, -206, -779, 831, 293, 1903372
939, 560, -253, 570, -505, 104, -882, -394, 803, -400, 982, -380, -647, 653, -434, -105, 744, 578, 957, 499, -547, -596, -63, 726, 697, 8, -463, -860, 272, -794, -2170487
-901, -664, -136, -32, -639, 95, -569, 831, 609, -520, 897, 6, -571, 213, 970, -342, 827, -71, 131, 395, 942, -756, 932, -450, -332, 398, 805, 638, 899, 240, -879482
-463, 146, 64, 341, -556, -725, -227, -129, -176, -791, -350, 281, -843, -662, 774, 404, 818, -882, -145, -753, -630, -481, 166, 759, 196, 731, 221, 843, 217, -801, -588807
366, -976, -310, 252, -925, -306, -240, 105, 722, 691, 246, 275, 462, 315, 518, 805, -965, 239, 979, 474, 991, 609, -880, 518, -588, -796, -542, 747, 728, 358, 1500930
922, 85, -916, -638, 222, 463, -548, 844, -196, 435, -950, 962, -600, 360, -68, -777, 819, 503, 544, 456, -550, -123, -490, -910, 757, 133, -750, -406, 697, -539, -489264
-320, -356, -834, -951, -644, -973, -393, -133, 381, -402, -890, 320, 941, -140, 102, -286, -528, -236, -750, 250, 165, 847, -36, 803, 453, -986, -472, -350, 36, -412, -707623
909, 593, 247, 458, -252, -567, -480, 983, 338, -870, -293, -350, -747, -380, 506, 411, -838, 71, -916, 559, 297, -630, -604, 290, 133, 761, 652, 930, -751, -89, -1057207
-731, -147, 899, 450, -306, 988, -42, 376, 179, -455, -212, 294, -151, 967, -712, -427, -347, -12, 172, 612, 686, -912, -480, 260, 326, -573, -511, 300, -200, 647, 452233
-110, -275, -589, 335, 789, -894, 426, 625, 359, 585, -984, -97, 905, -45, 310, -156, -613, -35, -923, -360, -231, 824, -69, 574, 984, -799, -252, 282, 40, 915, 731243
-892, 784, -303, -808, -240, 490, -563, -521, -434, -208, 623, 148, 383, 690, -331, -175, -671, -504, -84, 181, 963, 684, -548, -222, -769, -328, -87, 252, -564, 2, -886512
101, 531, -768, 266, 523, -95, 413, -50, 24, -322, 815, -423, 293, 510, 654, 467, -627, 425, -572, -602, -267, 575, 680, 354, 867, -375, 923, 226, -108, -311, -617006
806, -749, -740, 154, -532, -236, -18, 878, -248, 175, -876, -24, -788, 857, 666, 910, 292, 307, -434, 172, -150, -852, -565, -376, -336, 830, 637, -303, 198, 94, -689969
200, -927, -128, 473, 453, -559, 717, -421, -917, -860, -83, 664, -184, 99, -810, 616, -249, -686, 985, -711, 668, 117, 989, 345, -513, -648, 46, -520, 883, -604, -1655515
667, -779, 276, -247, 238, -923, -477, 376, 264, -272, -493, -598, 865, 726, -762, 289, 791, 647, -51, -944, -56, 56, 56, 900, -233, -239, 798, -857, 365, 393, -305671
829, 803, -620, 814, 8, -608, -285, -504, 124, -595, 572, 166, 525, 54, 715, -965, -123, -717, 198, -285, -769, 758, 869, 717, -259, -291, 663, -282, 481, -997, -2963961
-329, 241, 412, -999, 682, -828, 668, -216, 860, 410, 671, 710, -171, -592, -131, -758, 575, -241, 987, -598, -415, 992, 20, 313, -512, 346, 603, 128, -965, -802, -30813
874, -279, 453, 885, -472, 907, -150, -750, 525, -819, 545, 932, 789, 888, 165, 114, -160, 521, -516, 184, -864, -52, -299, -699, -980, 877, 999, 130, 117, 990, 331729
480, 430, -549, -624, -450, -222, -387, 230, -132, 267, 703, 133, 870, -845, 214, -296, 870, 182, -483, -432, 424, -729, 907, 919, 991, 634, -862, -786, 138, 955, 4476373
-639, 405, -82, -143, 974, 755, -308, 103, 762, 83, 472, -887, -190, -513, 795, -678, -194, -45, -903, -95, 419, -492, -884, -202, -231, -494, -826, -721, -854, -765, -1151592
823, 551, 33, -416, -46, 888, 858, 75, -190, 778, -567, 200, -178, 372, 765, -260, 43, 195, -768, -703, -400, -872, 864, -782, 902, -74, 531, -802, -93, -222, 2515419
-50, -676, -868, 923, -540, -306, 719, -474, -888, 250, -786, -806, 645, 240, 64, -674, -502, 501, -53, 290, 604, 320, 861, 89, -347, -628, -120, 398, 94, -495, -1314738
-720, -446, -725, 951, 268, 32, -728, 792, 217, -484, -486, 812, 506, 578, 914, 287, -360, -19, -135, 144, 226, -775, -291, 923, -795, -952, 747, -584, 754, 296, -1637131
-160, 729, 644, -821, 361, 366, -559, -829, -309, -871, -625, -333, 372, 980, 11, -323, 946, 209, -422, -657, -781, -97, 163, 901, -875, -931, 185, 54, -237, 168, 271827
-273, 648, -381, -368, -937, -239, -548, -703, 435, 241, 265, -157, -645, -361, 414, 518, 485, -803, -261, 663, -35, 653, -515, -601, 625, 617, 671, 53, 166, -145, -1174766
548, 128, 799, -746, 1000, -98, 236, -487, -841, 848, -726, -153, -238, 716, 827, -83, -678, -294, -435, 707, -661, 72, 809, 746, 55, 627, -596, -861, 93, -838, -1344682
-687, 450, 438, 634, -437, 17, -230, 290, 986, 801, -530, -671, 195, 151, 911, 611, 946, 347, 719, -892, 918, -213, 432, 286, 195, 675, -384, -154, 563, 102, 1803167
119, 632, 136, 884, 999, -871, 70, -511, 342, 141, 803, 500, -776, 170, 763, 284, 276, 717, -296, 692, 994, -604, 52, -266, -685, -58, -881, -427, 618, 249, -1278119
-161, 861, -866, -422, -509, -506, -453, 5, -454, 201, 392, -443, 177, -462, 595, -565, -353, 666, 459, -943, 930, 238, 826, -225, -134, -304, -418, -733, 354, 512, 827464
-508, 185, -430, -277, -789, -907, 19, -339, 522, 634, 612, -767, 900, -470, -156, -977, 32, -948, 718, -651, 281, 706, 850, -135, 190, 461, -173, -404, 549, -857, -1965224
556, -225, 291, 886, 886, -456, -232, 976, 963, 549, -700, 717, 595, -911, -870, -945, -782, 340, 974, -142, -782, 100, -609, -105, 503, -954, -70, -123, 557, 717, -370297
-96, 537, 468, -654, -745, 257, 553, 901, 522, -956, 518, 194, -602, -1000, 142, 724, 914, 431, -114, -777, -518, 369, -229, -811, -933, 55, -981, -36, 492, 316, 3609755
32, 816, -872, -278, 511, -206, 729, -194, 136, 70, 162, 311, -29, -936, 847, -819, -950, -611, 61, -764, 258, -890, 837, -927, -737, -140, -250, -465, 805, 518, -829781
-358, -800, -530, 752, 566, -491, 478, 653, 5, -928, -325, -269, 844, 574, -172, -922, -867, -293, -578, -701, 633, 228, -96, -759, -282, -664, -830, 479, -830, -454, -2265776
430, -737, 691, 593, -252, 447, -382, -994, 301, 161, -723, 832, -900, -862, 553, 242, -157, 616, -246, 969, -98, -747, -801, 504, -531, 445, 969, 160, 104, -457, -533712
494, -322, 75, -767, -819, -603, 202, -259, 220, 22, 921, -29, -714, -411, -34, -270, -263, -243, -690, -577, 270, -69, 750, -404, -737, -113, 652, 683, -387, -106, 506885
-30, 479, -872, 837, -989, -706, 448, 753, 216, 378, 784, -377, -376, 715, -859, 592, -144, -527, -33, 35, 210, -333, -608, -572, 324, 366, -976, -992, -305, -730, -1915652
212, 221, 265, 660, -199, -495, 73, 506, 925, -711, 720, 193, 854, -796, -705, -723, 337, -228, -592, 103, 777, 13, 89, 278, 216, 110, -925, 556, 644, 938, 1285589
947, 182, -917, 526, 699, 792, 603, -818, -637, 674, 811, -581, 695, -932, -21, -106, -762, -582, -382, -367, 743, -916, 462, -403, 948, 681, -226, 959, 660, 969, 1626507
80, 771, 366, -7, 58, 30, -802, -983, 213, -753, 869, 460, -980, 285, 942, 582, -511, 57, -798, 735, -632, -174, -245, -278, 905, -791, -964, 410, -918, -917, -490289
993, 0, 322, -611, 604, -59, -552, 427, 728, 29, 634, 465, 783, 105, -441, -14, 273, 313, 893, -245, 4, 89, 60, 7, 1, -197, -218, 127, -423, 801, 2615718
97, 581, -525, 946, -865, -264, 323, 132, -247, -357, -421, 997, 566, -626, -204, 645, 821, 799, 228, -55, 254, 172, -94, 94, 481, 343, -79, 408, 476, -522, 2186581
-46, 606, 35, -918, 255, 559, 417, 665, 230, -342, -397, 991, -281, 489, -427, 327, 641, 82, 487, -989, 404, -313, -159, -869, 507, 122, 43, 271, 740, -35, 1480705
-879, -946, -495, -83, 371, 816, 892, 34, -417, 774, 81, -542, -516, 365, 834, 653, -461, -885, -441, -845, -369, 650, 487, -381, -435, 8, -92, 911, -521, -674, 239524
-363, 397, -20, -893, -995, 20, 907, 760, 73, -375, -537, 256, 443, -270, -315, 230, 588, 920, 187, -337, -158, 897, 266, 515, 512, 230, 615, -791, 922, 468, 2699133
-896, 732, -568, -323, -20, 42, -583, 945, -839, 688, 575, -908, 136, 984, 967, -591, -103, 815, -220, -882, -256, 872, -370, -448, 168, -892, 756, 228, -667, 160, 499189
-38, 898, -214, -992, 435, 173, 376, 211, -496, 894, -267, -865, -715, -606, -807, 556, -219, -847, 181, 66, 905, -639, 611, -893, -834, 109, -813, -327, 167, 297, -28962
676, 22, -183, -1000, 386, 525, 134, 590, 622, -884, 595, 568, 624, 155, -495, -847, -533, 738, 697, 730, 605, -733, 130, 155, -167, 788, 576, 718, -955, 322, 451455
-552, 853, -314, 561, -931, -40, 270, -819, 346, -819, 617, 489, -845, -693, 97, -830, 661, 595, 911, -622, -996, -269, 325, 81, -318, 734, -136, 240, -940, 455, 557596
830, -217, 959, -252, -82, 421, -305, -489, -240, -484, 751, 923, -626, 222, 805, -552, -127, -572, -344, -123, 875, -621, 762, -294, 931, 582, 654, -684, 860, -159, 171013
929, -740, 144, -572, -147, -247, 235, -148, 713, 830, 44, -528, 339, 680, 685, -669, -514, 25, -517, -30, 633, 572, -621, -970, -832, -107, 527, 915, 174, 290, -251720
231, 258, 160, -737, -170, -269, -511, 323, 690, 532, -926, -13, 804, -779, 387, -369, 776, 550, 683, -295, 490, -991, 550, 447, -351, 414, 240, -772, 597, -705, 864510
-784, 701, 993, -276, -698, -805, -167, 445, -933, -43, 762, 990, -505, 297, 579, -350, -95, -278, 701, 805, 274, 229, -151, 733, -977, -190, 351, 572, -412, -182, 854124
576, 49, 844, -448, -528, -521, 80, 918, 291, 963, 944, 731, -832, -903, 868, 421, 294, -568, 962, 675, -933, -949, -77, 602, -764, -147, -380, 798, 244, 396, 3937573
601, -24, 786, -892, -5, 780, 728, -847, -675, 73, 691, 699, 283, -643, 748, 3, -413, 416, 247, 878, 572, 891, 583, -957, 342, -715, 73, -667, -753, -387, 4066467
-980, -911, 387, -306, 0, -385, -875, -974, -990, 342, 61, -303, -643, -97, 452, 149, 248, -837, -115, 521, 504, 743, -379, -386, -668, 994, -824, 166, -913, -494, -1578496
185, -189, 115, 711, -261, -237, -358, 808, 340, -643, 776, -595, -332, 118, -6, -106, -942, 271, -118, 145, -811, 638, 343, 494, -106, 724, 37, -648, 7, -940, -3450571
246, 980, -174, -61, -369, 189, -908, -916, -574, 923, -961, 197, -37, 599, -502, -796, 902, 104, -240, -289, -504, -433, 322, -361, -737, 646, 714, -984, -574, 486, -780731
621, -426, -831, -247, 374, -294, -30, -797, 201, 959, -263, 755, 805, 975, 480, -899, -953, -441, 609, 855, 308, 291, -60, -69, 66, 329, 835, 514, -550, -289, -2232588
861, -975, -151, 984, -905, -167, -999, 7, 207, -545, -567, -736, 242, 17, 579, -245, 953, -887, -555, 23, -573, 402, -454, 21, 163, 168, 536, 254, -68, 586, -244807
113, 828, -234, 541, 454, -523, 903, 5, 327, -846, 671, 152, -149, 558, 389, -401, 11, 893, 899, -938, 788, -771, 347, 117, -814, -709, 989, 537, -371, 418, -11461
760, -690, 355, 425, 791, 642, 810, -473, -374, -74, -526, -399, 373, 895, -190, -874, -645, 39, -132, -885, 513, 393, -784, 50, 624, 45, 702, -262, -797, 155, -337140
